visitorid,purchase_recency_days,purchase_occasion_count,purchase_event_count,total_events,active_days,cart_per_view,transaction_per_view,activity_span_days,mean_interevent_hours,session_count_30m,distinct_top_categories,top_category_share,snapshot_id,category_coverage_flag
902881,69.15542451388889,1,1,7,2,0.2,0.2,59.97990593749999,239.91962374999994,2,1,1.0,snapshot_20150919T025947Z,1
902934,137.1954374537037,1,1,2,1,0.0,1.0,0.000603425925925926,0.014482222222222223,1,0,0.0,snapshot_20150919T025947Z,0
903316,90.9403987037037,1,1,6,1,0.25,0.25,0.013705046296296297,0.06578422222222222,1,1,1.0,snapshot_20150919T025947Z,1
903507,104.81314583333334,2,4,11,1,1.3333333333333333,1.3333333333333333,0.02044133101851852,0.04905919444444445,1,2,0.5454545454545454,snapshot_20150919T025947Z,1
903515,51.57260365740741,1,1,8,2,0.16666666666666666,0.16666666666666666,0.8884876967592592,3.0462435317460317,4,1,1.0,snapshot_20150919T025947Z,1
903580,78.01872342592593,1,1,4,2,0.5,0.5,1.1027696527777777,8.822157222222222,2,1,1.0,snapshot_20150919T025947Z,1
903829,116.23961346064814,1,1,4,1,0.0,0.3333333333333333,0.027668622685185183,0.22134898148148144,1,1,1.0,snapshot_20150919T025947Z,1
903847,93.82741072916666,1,3,19,1,0.23076923076923078,0.23076923076923078,0.04884570601851852,0.06512760802469136,1,4,0.4,snapshot_20150919T025947Z,1
903935,105.8393726851852,1,1,3,1,0.0,0.5,0.0019469675925925924,0.023363611111111113,1,1,1.0,snapshot_20150919T025947Z,1
904015,18.958187060185185,1,1,4,1,0.5,0.5,0.03255858796296296,0.2604687037037037,2,1,1.0,snapshot_20150919T025947Z,1
904135,71.17701541666666,2,2,11,4,0.5,0.3333333333333333,62.75295085648148,150.60708205555554,4,2,0.9090909090909091,snapshot_20150919T025947Z,1
904167,74.46979498842592,1,1,3,1,1.0,1.0,0.002286712962962963,0.02744055555555556,1,1,1.0,snapshot_20150919T025947Z,1
904185,24.190706006944446,1,1,4,1,0.5,0.5,0.007330219907407408,0.05864175925925926,1,1,1.0,snapshot_20150919T025947Z,1
904265,38.051193877314816,1,1,9,1,0.14285714285714285,0.14285714285714285,0.009258217592592592,0.027774652777777777,1,1,1.0,snapshot_20150919T025947Z,1
904294,105.26917331018518,1,1,6,1,0.25,0.25,0.03160340277777778,0.15169633333333335,1,1,1.0,snapshot_20150919T025947Z,1
904351,30.454692453703704,13,14,254,57,0.23076923076923078,0.07179487179487179,115.08847758101851,10.917484039306105,108,14,0.4098360655737705,snapshot_20150919T025947Z,1
904418,96.23469626157407,1,2,11,1,0.2857142857142857,0.2857142857142857,0.018090208333333333,0.043416500000000004,1,1,1.0,snapshot_20150919T025947Z,1
904485,51.32129892361111,1,1,3,2,0.0,0.5,1.8857264583333333,22.628717499999997,2,1,1.0,snapshot_20150919T025947Z,1
904488,119.28344835648147,1,1,3,1,1.0,1.0,0.011571215277777777,0.13885458333333334,1,1,1.0,snapshot_20150919T025947Z,1
904709,73.31116769675927,1,1,10,2,0.125,0.125,4.027955277777778,10.741214074074072,4,1,1.0,snapshot_20150919T025947Z,1
904736,45.40339415509259,1,1,14,3,0.4444444444444444,0.1111111111111111,83.85960436342593,154.81773113247863,5,2,0.5714285714285714,snapshot_20150919T025947Z,1
904879,52.45677283564815,1,1,15,4,0.07692307692307693,0.07692307692307693,28.692606342592594,49.18732515873016,4,1,1.0,snapshot_20150919T025947Z,1
904880,117.05235873842592,1,1,10,1,0.125,0.125,0.013377951388888889,0.03567453703703704,1,1,1.0,snapshot_20150919T025947Z,1
904885,103.91879027777779,1,1,3,1,1.0,1.0,0.003618912037037037,0.04342694444444445,1,1,1.0,snapshot_20150919T025947Z,1
904909,68.1827771412037,1,2,9,1,0.16666666666666666,0.3333333333333333,0.043727199074074075,0.13118159722222222,1,2,0.5555555555555556,snapshot_20150919T025947Z,1
905132,64.1914935763889,1,1,8,1,0.4,0.2,0.01682767361111111,0.057694880952380956,1,1,1.0,snapshot_20150919T025947Z,1
905237,53.887860914351855,1,1,3,1,1.0,1.0,0.017423229166666665,0.20907874999999998,1,1,1.0,snapshot_20150919T025947Z,1
905280,80.25930363425925,1,1,5,1,0.3333333333333333,0.3333333333333333,0.010478912037037038,0.06287347222222223,1,1,1.0,snapshot_20150919T025947Z,1
905308,87.37689003472222,1,1,8,2,0.16666666666666666,0.16666666666666666,7.699739918981481,26.39910829365079,3,1,1.0,snapshot_20150919T025947Z,1
905375,3.1126044560185187,1,1,4,1,0.5,0.5,0.0028024884259259257,0.022419907407407406,1,1,1.0,snapshot_20150919T025947Z,1
905476,27.31614679398148,2,2,9,1,0.4,0.4,0.5513788194444444,1.6541364583333336,2,1,1.0,snapshot_20150919T025947Z,1
905500,84.98724446759259,2,2,4,1,0.0,0.0,0.0018468055555555555,0.014774444444444446,1,1,1.0,snapshot_20150919T025947Z,1
905698,70.44651571759259,1,1,4,2,0.5,0.5,11.557236932870369,92.45789546296295,2,1,1.0,snapshot_20150919T025947Z,1
905751,11.026840798611111,1,1,10,3,0.125,0.125,2.741889375,7.311704999999999,4,1,1.0,snapshot_20150919T025947Z,1
905872,5.0962876273148146,1,1,4,2,0.5,0.5,1.73094,13.847519999999998,2,1,1.0,snapshot_20150919T025947Z,1
905936,96.22856704861111,2,2,10,2,0.3333333333333333,0.3333333333333333,3.4162015277777775,9.109870740740739,2,1,1.0,snapshot_20150919T025947Z,1
905952,17.992770613425925,1,1,17,6,0.14285714285714285,0.07142857142857142,13.08366821759259,19.62550232638889,7,1,1.0,snapshot_20150919T025947Z,1
905976,21.145769768518516,1,1,3,1,1.0,1.0,0.0019051851851851853,0.02286222222222222,1,1,1.0,snapshot_20150919T025947Z,1
906092,136.57181304398148,1,1,4,1,0.5,0.5,0.010377233796296296,0.08301787037037038,1,0,0.0,snapshot_20150919T025947Z,0
906126,10.019550729166665,1,1,12,1,0.1,0.1,0.6148739814814815,1.3415432323232321,4,4,0.6666666666666666,snapshot_20150919T025947Z,1
906134,50.68230861111111,1,1,10,3,0.2857142857142857,0.14285714285714285,8.890300393518519,23.707467716049383,3,1,1.0,snapshot_20150919T025947Z,1
906238,105.08200893518519,2,2,5,1,0.5,1.0,0.0028716782407407406,0.017230069444444444,1,1,1.0,snapshot_20150919T025947Z,1
906325,59.24376667824074,2,2,8,3,0.2,0.4,34.82876165509259,119.41289710317459,3,1,1.0,snapshot_20150919T025947Z,1
906550,64.49739336805555,1,1,4,1,0.0,0.3333333333333333,0.0291796875,0.2334375,2,1,1.0,snapshot_20150919T025947Z,1
906695,10.24346400462963,1,1,4,1,0.0,0.3333333333333333,0.009221689814814815,0.07377351851851852,1,1,1.0,snapshot_20150919T025947Z,1
906703,79.00030199074074,1,1,3,1,1.0,1.0,0.01132425925925926,0.1358911111111111,1,1,1.0,snapshot_20150919T025947Z,1
906707,9.460562048611111,1,1,3,1,1.0,1.0,0.003508171296296296,0.042098055555555555,1,1,1.0,snapshot_20150919T025947Z,1
906711,30.005953055555555,1,1,3,1,1.0,1.0,0.0023756712962962963,0.028508055555555557,1,1,1.0,snapshot_20150919T025947Z,1
906765,99.4343716087963,1,1,6,1,0.25,0.25,0.027808067129629632,0.13347872222222223,1,1,1.0,snapshot_20150919T025947Z,1
906835,121.45852527777778,1,1,40,5,0.0,0.02564102564102564,14.842770844907408,9.134012827635328,6,1,1.0,snapshot_20150919T025947Z,1
906971,38.36576611111111,1,1,4,2,0.0,0.3333333333333333,3.5503312962962963,28.40265037037037,2,1,1.0,snapshot_20150919T025947Z,1
907091,107.39964130787037,1,1,4,2,0.5,0.5,7.00040099537037,56.00320796296296,2,1,1.0,snapshot_20150919T025947Z,1
907797,61.47546421296296,1,1,28,4,0.08,0.04,5.843751319444444,5.194445617283951,7,1,1.0,snapshot_20150919T025947Z,1
907812,5.243411851851851,1,1,3,1,1.0,1.0,0.016891782407407407,0.2027013888888889,1,1,1.0,snapshot_20150919T025947Z,1
907815,10.288019097222222,1,1,8,1,0.0,0.14285714285714285,0.01707949074074074,0.05855825396825397,1,1,1.0,snapshot_20150919T025947Z,1
908278,80.82750866898148,1,1,3,1,1.0,1.0,0.004285324074074074,0.051423888888888894,1,1,1.0,snapshot_20150919T025947Z,1
908372,61.24108362268519,1,1,6,2,0.25,0.25,0.19343599537037034,0.9284927777777778,2,1,1.0,snapshot_20150919T025947Z,1
908446,81.31965196759259,1,1,6,1,0.25,0.25,0.009191053240740741,0.044117055555555555,1,1,1.0,snapshot_20150919T025947Z,1
908646,26.80515133101852,1,1,14,2,0.3,0.1,17.040422604166668,31.459241730769232,2,1,1.0,snapshot_20150919T025947Z,1
908786,48.38503184027778,1,1,8,4,0.16666666666666666,0.16666666666666666,16.25273083333333,55.72364857142857,4,2,0.6666666666666666,snapshot_20150919T025947Z,1
908805,53.065994664351855,1,1,5,2,0.3333333333333333,0.3333333333333333,4.987692696759259,29.92615618055556,2,1,1.0,snapshot_20150919T025947Z,1
908818,59.226725011574075,1,1,3,2,0.0,0.5,55.97536103009259,671.7043323611111,2,1,1.0,snapshot_20150919T025947Z,1
908905,78.29912584490741,1,1,3,1,1.0,1.0,0.0031330439814814814,0.03759652777777778,1,1,1.0,snapshot_20150919T025947Z,1
908941,102.09058957175925,1,1,8,2,0.16666666666666666,0.16666666666666666,0.7874205902777778,2.699727738095238,2,1,1.0,snapshot_20150919T025947Z,1
908971,130.01003643518519,1,1,5,1,0.3333333333333333,0.3333333333333333,0.015211875,0.09127125,1,1,1.0,snapshot_20150919T025947Z,1
909277,25.31134028935185,1,1,3,1,1.0,1.0,0.0023668518518518518,0.02840222222222222,1,1,1.0,snapshot_20150919T025947Z,1
909282,80.96664384259259,1,1,4,2,0.5,0.5,0.9448776620370369,7.559021296296296,3,1,1.0,snapshot_20150919T025947Z,1
909547,80.19239366898148,1,1,5,1,0.3333333333333333,0.3333333333333333,0.012401296296296296,0.07440777777777778,1,1,1.0,snapshot_20150919T025947Z,1
910083,79.36187370370371,1,1,10,1,0.125,0.125,0.028963437499999998,0.07723583333333334,1,1,1.0,snapshot_20150919T025947Z,1
910106,71.92358309027777,1,1,6,1,0.6666666666666666,0.3333333333333333,0.0079553125,0.0381855,1,1,1.0,snapshot_20150919T025947Z,1
910312,117.38712775462962,1,1,5,1,0.3333333333333333,0.3333333333333333,0.1795513425925926,1.0773080555555556,2,0,0.0,snapshot_20150919T025947Z,0
910472,100.39158311342592,1,1,6,1,0.25,0.25,0.08695062499999999,0.41736300000000004,2,1,1.0,snapshot_20150919T025947Z,1
910960,135.41316071759258,1,1,9,1,0.14285714285714285,0.14285714285714285,0.012136157407407408,0.036408472222222224,1,0,0.0,snapshot_20150919T025947Z,0
911093,109.02857863425926,1,3,30,11,0.17391304347826086,0.13043478260869565,90.65194238425926,75.02229714559387,13,1,1.0,snapshot_20150919T025947Z,1
911377,44.98449925925926,1,1,6,1,0.25,0.25,0.04723310185185185,0.22671888888888886,1,1,1.0,snapshot_20150919T025947Z,1
911378,22.005940763888887,1,1,3,1,0.0,0.5,0.017447858796296296,0.20937430555555558,1,1,1.0,snapshot_20150919T025947Z,1
911446,127.06825069444444,1,1,12,3,0.1,0.1,7.104023032407407,15.499686616161615,6,1,1.0,snapshot_20150919T025947Z,1
911447,25.998199444444445,1,1,2,1,0.0,1.0,0.000832488425925926,0.019979722222222225,1,1,1.0,snapshot_20150919T025947Z,1
911457,92.98152373842592,1,1,3,1,0.0,0.5,0.017397800925925928,0.20877361111111112,1,1,1.0,snapshot_20150919T025947Z,1
911674,104.22222085648147,1,1,6,1,0.25,0.25,0.007995439814814815,0.03837811111111111,1,1,1.0,snapshot_20150919T025947Z,1
911693,115.49055383101852,1,1,6,1,0.25,0.25,0.3676698958333333,1.7648154999999999,3,1,1.0,snapshot_20150919T025947Z,1
911744,113.33543237268519,1,1,3,1,1.0,1.0,0.0010282986111111111,0.012339583333333333,1,0,0.0,snapshot_20150919T025947Z,0
911759,118.07228231481481,1,1,13,4,0.3333333333333333,0.1111111111111111,3.2200444907407406,6.440088981481481,5,1,1.0,snapshot_20150919T025947Z,1
912102,113.51281697916667,1,1,3,1,1.0,1.0,0.001269664351851852,0.015235972222222222,1,0,0.0,snapshot_20150919T025947Z,0
912117,25.513397905092592,1,1,8,3,0.16666666666666666,0.16666666666666666,14.603800671296296,50.070173730158736,4,1,1.0,snapshot_20150919T025947Z,1
912214,91.23113347222223,1,1,4,1,0.5,0.5,0.002740115740740741,0.021920925925925927,1,1,1.0,snapshot_20150919T025947Z,1
912550,67.18663409722222,1,1,3,1,1.0,1.0,0.002082997685185185,0.02499597222222222,1,1,1.0,snapshot_20150919T025947Z,1
913045,95.9800408449074,2,2,19,2,0.0625,0.125,0.18026064814814816,0.24034753086419755,3,1,1.0,snapshot_20150919T025947Z,1
913185,20.230583634259258,1,1,4,1,0.5,0.5,0.15779219907407407,1.2623375925925924,3,1,1.0,snapshot_20150919T025947Z,1
913201,130.00402689814817,2,4,15,1,0.375,0.5,0.017348877314814815,0.02974093253968254,1,1,1.0,snapshot_20150919T025947Z,1
913285,101.40694388888889,1,1,17,3,0.14285714285714285,0.07142857142857142,40.93686565972222,61.40529848958334,3,4,0.38461538461538464,snapshot_20150919T025947Z,1
913454,138.31903199074074,1,1,3,1,0.0,0.5,0.012640555555555556,0.15168666666666666,1,0,0.0,snapshot_20150919T025947Z,0
913490,107.28039004629629,1,1,7,2,0.2,0.2,0.961950462962963,3.847801851851852,5,1,1.0,snapshot_20150919T025947Z,1
913725,56.218441134259265,1,1,41,1,0.1111111111111111,0.027777777777777776,0.2533506365740741,0.15201038194444444,4,1,1.0,snapshot_20150919T025947Z,1
913869,77.27838263888889,1,1,5,1,0.3333333333333333,0.3333333333333333,0.009840162037037038,0.059040972222222224,1,1,1.0,snapshot_20150919T025947Z,1
913976,5.432114907407407,1,1,4,1,0.5,0.5,0.042935671296296295,0.34348537037037036,2,1,1.0,snapshot_20150919T025947Z,1
914152,119.48945329861112,1,1,4,2,0.5,0.5,6.517363912037037,52.1389112962963,2,1,1.0,snapshot_20150919T025947Z,1
914409,59.15224116898148,1,8,40,4,0.10344827586206896,0.27586206896551724,17.20329013888889,10.586640085470085,5,5,0.625,snapshot_20150919T025947Z,1
914613,57.41583122685185,1,1,5,2,0.3333333333333333,0.3333333333333333,0.8783257754629629,5.269954652777778,2,1,1.0,snapshot_20150919T025947Z,1
914617,4.4302831712962965,2,2,6,1,1.0,1.0,0.006047002314814815,0.02902561111111111,1,1,1.0,snapshot_20150919T025947Z,1
914636,60.123970856481485,1,1,3,2,1.0,1.0,0.0013401157407407407,0.016081388888888888,1,1,1.0,snapshot_20150919T025947Z,1
914651,73.95675752314814,1,1,7,2,0.2,0.2,0.2603183912037037,1.0412735648148148,4,1,1.0,snapshot_20150919T025947Z,1
914734,49.75531226851852,1,1,6,1,0.25,0.25,0.0054447337962962965,0.026134722222222222,1,1,1.0,snapshot_20150919T025947Z,1
914895,8.214675844907408,1,1,4,1,0.5,0.5,0.0040446759259259255,0.03235740740740741,1,1,1.0,snapshot_20150919T025947Z,1
915019,118.89736766203703,1,1,5,2,0.3333333333333333,0.3333333333333333,29.05088375,174.30530249999998,2,1,1.0,snapshot_20150919T025947Z,1
915069,67.29582832175926,1,1,3,1,1.0,1.0,0.008485925925925926,0.10183111111111111,1,1,1.0,snapshot_20150919T025947Z,1
915126,116.28922859953704,4,4,134,25,0.04,0.032,133.15324944444444,24.027654035087718,36,3,0.9,snapshot_20150919T025947Z,1
915213,18.40720425925926,1,2,15,2,0.3,0.2,8.030794918981481,13.767077003968256,2,1,1.0,snapshot_20150919T025947Z,1
915374,108.06547160879629,1,1,5,3,0.3333333333333333,0.3333333333333333,11.872245902777777,71.23347541666666,3,1,1.0,snapshot_20150919T025947Z,1
915412,66.39691949074074,1,1,3,1,1.0,1.0,0.0017126620370370368,0.020551944444444442,1,1,1.0,snapshot_20150919T025947Z,1
915485,71.38235173611112,1,1,3,2,1.0,1.0,0.8040440046296297,9.648528055555557,2,1,1.0,snapshot_20150919T025947Z,1
915594,89.64751355324074,1,1,4,1,0.5,0.5,0.3317850115740741,2.6542800925925927,2,1,1.0,snapshot_20150919T025947Z,1
915623,25.37162094907407,1,1,6,1,0.25,0.25,0.007859745370370371,0.037726777777777776,1,1,1.0,snapshot_20150919T025947Z,1
915759,114.47078950231482,1,1,2,1,0.0,0.0,0.006585289351851853,0.15804694444444445,1,1,1.0,snapshot_20150919T025947Z,1
915892,93.93555449074074,1,1,13,2,0.09090909090909091,0.09090909090909091,74.55582381944444,149.1116476388889,2,3,0.5714285714285714,snapshot_20150919T025947Z,1
916024,85.08870306712963,1,1,8,1,0.16666666666666666,0.16666666666666666,0.010186539351851851,0.03492527777777778,1,1,1.0,snapshot_20150919T025947Z,1
916332,24.393513715277777,1,1,2,1,0.0,0.0,0.0036436689814814812,0.08744805555555556,1,1,1.0,snapshot_20150919T025947Z,1
916518,75.16927435185184,1,1,18,6,0.13333333333333333,0.06666666666666667,70.31267805555555,99.26495725490197,8,1,1.0,snapshot_20150919T025947Z,1
916527,10.495981284722223,1,1,3,1,1.0,1.0,0.0016004861111111113,0.01920583333333333,1,1,1.0,snapshot_20150919T025947Z,1
916600,95.18429643518519,1,1,4,1,0.5,0.5,0.003618773148148148,0.028950185185185186,1,1,1.0,snapshot_20150919T025947Z,1
916601,2.2082380439814813,1,1,3,1,1.0,1.0,0.01797820601851852,0.21573847222222223,1,1,1.0,snapshot_20150919T025947Z,1
916742,22.222624479166665,1,1,6,2,0.6666666666666666,0.3333333333333333,50.96273623842593,244.62113394444447,2,1,1.0,snapshot_20150919T025947Z,1
917001,126.44424739583333,1,1,5,1,0.3333333333333333,0.3333333333333333,0.021472418981481483,0.1288345138888889,1,0,0.0,snapshot_20150919T025947Z,0
917005,58.28642648148148,1,1,7,2,0.2,0.2,4.8700885648148144,19.480354259259258,2,1,1.0,snapshot_20150919T025947Z,1
917036,104.00133248842593,1,1,57,7,0.01818181818181818,0.01818181818181818,76.94564972222223,32.97670702380952,8,3,0.9032258064516129,snapshot_20150919T025947Z,1
917038,100.25574969907407,1,1,15,3,0.07692307692307693,0.07692307692307693,13.165407280092593,22.569269623015874,4,1,1.0,snapshot_20150919T025947Z,1
917059,92.55718070601851,1,1,6,2,0.25,0.25,1.0358467708333332,4.9720645,2,1,1.0,snapshot_20150919T025947Z,1
917188,63.46433586805556,1,1,6,3,0.25,0.25,6.94723454861111,33.34672583333334,3,0,0.0,snapshot_20150919T025947Z,0
917289,102.27587929398149,1,1,4,1,0.5,0.5,0.04612652777777777,0.36901222222222224,2,1,1.0,snapshot_20150919T025947Z,1
917293,107.38711535879631,1,1,5,1,0.3333333333333333,0.3333333333333333,0.0191203125,0.114721875,1,1,1.0,snapshot_20150919T025947Z,1
917345,57.404600844907414,1,2,7,1,4.0,2.0,0.002363101851851852,0.009452407407407408,1,1,1.0,snapshot_20150919T025947Z,1
917360,73.0376639236111,1,1,15,3,0.07692307692307693,0.07692307692307693,3.1996860300925927,5.4851760515873025,3,1,1.0,snapshot_20150919T025947Z,1
917500,82.01980902777778,2,4,31,2,0.17391304347826086,0.17391304347826086,4.598533194444444,3.6788265555555566,4,1,1.0,snapshot_20150919T025947Z,1
917528,12.102803668981482,1,1,23,3,0.047619047619047616,0.047619047619047616,1.254453738425926,1.3684949873737373,7,1,1.0,snapshot_20150919T025947Z,1
917577,5.128740324074074,1,2,4,1,0.0,0.0,0.0024209953703703707,0.019367962962962965,1,1,1.0,snapshot_20150919T025947Z,1
917594,81.15776626157407,1,1,4,1,0.5,0.5,0.0031063657407407407,0.024850925925925926,1,1,1.0,snapshot_20150919T025947Z,1
917629,11.250883368055556,2,2,8,1,0.5,0.5,0.004805671296296296,0.0164765873015873,1,1,1.0,snapshot_20150919T025947Z,1
917791,24.432429837962964,1,1,80,19,0.06756756756756757,0.013513513513513514,130.15305214120372,39.54016773909986,20,6,0.3424657534246575,snapshot_20150919T025947Z,1
917851,64.45747128472223,1,2,14,1,0.2,0.2,0.011674444444444444,0.021552820512820512,1,1,1.0,snapshot_20150919T025947Z,1
917853,36.029003831018514,1,2,35,7,0.06451612903225806,0.06451612903225806,52.197769317129634,36.84548422385621,8,3,0.8181818181818182,snapshot_20150919T025947Z,1
918146,99.33080052083332,1,1,17,8,0.06666666666666667,0.06666666666666667,37.00905212962963,55.51357819444445,9,1,1.0,snapshot_20150919T025947Z,1
918201,29.375587662037038,1,1,3,1,1.0,1.0,0.0032762615740740742,0.03931513888888889,1,1,1.0,snapshot_20150919T025947Z,1
918277,15.320132372685185,2,12,40,13,0.0,0.42857142857142855,83.78891631944444,51.562410042735046,16,4,0.3888888888888889,snapshot_20150919T025947Z,1
918289,115.17351598379629,1,1,7,2,0.0,0.16666666666666666,2.0737469560185184,8.294987824074074,2,2,0.5,snapshot_20150919T025947Z,1
918412,76.1040787037037,1,1,25,4,0.043478260869565216,0.043478260869565216,11.815648043981481,11.815648043981483,7,2,0.88,snapshot_20150919T025947Z,1
918415,126.31266796296296,1,1,3,3,1.0,1.0,2.4394849074074076,29.27381888888889,3,1,1.0,snapshot_20150919T025947Z,1
918441,6.123482303240741,1,1,3,2,1.0,1.0,0.011994837962962964,0.14393805555555556,1,1,1.0,snapshot_20150919T025947Z,1
918585,44.148908032407405,1,1,5,1,0.3333333333333333,0.3333333333333333,0.01852861111111111,0.11117166666666667,1,1,1.0,snapshot_20150919T025947Z,1
918651,16.430188032407408,1,6,17,2,2.6666666666666665,2.0,1.1500479513888888,1.7250719270833332,2,2,0.7647058823529411,snapshot_20150919T025947Z,1
918664,124.21580601851852,1,1,12,2,0.1,0.1,0.9601652662037037,2.094906035353535,2,1,1.0,snapshot_20150919T025947Z,1
919028,90.25868969907407,1,5,17,1,0.7142857142857143,0.7142857142857143,0.011553078703703704,0.017329618055555555,1,1,1.0,snapshot_20150919T025947Z,1
919275,135.41072041666666,1,1,4,1,0.5,0.5,0.0023869907407407407,0.019095925925925926,1,0,0.0,snapshot_20150919T025947Z,0
919302,111.32119083333333,1,3,25,1,0.375,0.1875,0.059141516203703705,0.059141516203703705,2,1,1.0,snapshot_20150919T025947Z,1
919347,56.29554280092593,1,1,8,5,0.0,0.14285714285714285,79.22280819444444,271.6210566666667,7,1,1.0,snapshot_20150919T025947Z,1
919420,110.3467751736111,1,1,16,1,0.15384615384615385,0.07692307692307693,0.07874241898148149,0.12598787037037038,2,6,0.38461538461538464,snapshot_20150919T025947Z,1
919682,52.226332453703705,1,1,4,1,0.0,0.3333333333333333,0.019708715277777778,0.1576697222222222,1,1,1.0,snapshot_20150919T025947Z,1
919820,112.2953887962963,1,1,3,1,1.0,1.0,0.012526435185185186,0.1503172222222222,1,0,0.0,snapshot_20150919T025947Z,0
920004,31.26085613425926,1,1,4,1,0.5,0.5,0.00858582175925926,0.06868657407407407,1,1,1.0,snapshot_20150919T025947Z,1
920018,51.318567916666666,1,1,8,1,0.16666666666666666,0.16666666666666666,0.046645960648148146,0.15992900793650794,2,1,1.0,snapshot_20150919T025947Z,1
920156,83.19847038194445,2,2,21,3,0.11764705882352941,0.11764705882352941,3.2076563194444443,3.8491875833333333,3,1,1.0,snapshot_20150919T025947Z,1
920453,53.34965613425926,1,1,6,1,0.25,0.25,0.16565269675925925,0.7951329444444445,3,1,1.0,snapshot_20150919T025947Z,1
920899,81.11390284722222,1,1,7,1,0.2,0.2,0.6889276273148148,2.7557105092592593,2,1,1.0,snapshot_20150919T025947Z,1
921444,102.33571258101851,1,1,4,2,0.5,0.5,4.0076726157407405,32.061380925925924,2,0,0.0,snapshot_20150919T025947Z,0
921489,93.20670149305555,1,1,11,2,0.1111111111111111,0.1111111111111111,0.9722839930555556,2.3334815833333336,4,1,1.0,snapshot_20150919T025947Z,1
921499,17.94440965277778,1,1,6,1,0.6666666666666666,0.3333333333333333,0.017916597222222223,0.08599966666666667,1,1,1.0,snapshot_20150919T025947Z,1
921518,122.99851680555555,1,1,3,1,1.0,1.0,0.007822152777777777,0.09386583333333334,1,0,0.0,snapshot_20150919T025947Z,0
921696,63.93427077546296,1,1,3,1,0.0,0.5,0.01734761574074074,0.2081713888888889,1,1,1.0,snapshot_20150919T025947Z,1
921915,2.334712314814815,1,1,3,1,1.0,1.0,0.002289293981481481,0.027471527777777775,1,1,1.0,snapshot_20150919T025947Z,1
922581,61.91528822916666,1,2,7,1,1.5,1.0,0.013567581018518519,0.05427032407407407,1,1,1.0,snapshot_20150919T025947Z,1
922607,32.08752840277778,1,2,12,2,0.1111111111111111,0.2222222222222222,6.981873900462963,15.23317941919192,2,1,1.0,snapshot_20150919T025947Z,1
922817,61.21551126157408,1,1,5,1,0.3333333333333333,0.3333333333333333,0.13727761574074074,0.8236656944444444,2,1,1.0,snapshot_20150919T025947Z,1
922843,110.93675916666668,1,1,3,1,1.0,1.0,0.01001513888888889,0.12018166666666666,1,1,1.0,snapshot_20150919T025947Z,1
922967,91.1454010648148,1,1,8,1,0.16666666666666666,0.16666666666666666,0.04837496527777777,0.1658570238095238,2,0,0.0,snapshot_20150919T025947Z,0
923017,16.25457403935185,1,1,4,1,0.5,0.5,0.0031467592592592593,0.02517407407407407,1,1,1.0,snapshot_20150919T025947Z,1
923179,17.105941412037037,1,1,8,2,0.16666666666666666,0.16666666666666666,0.10112366898148147,0.3467097222222222,2,1,1.0,snapshot_20150919T025947Z,1
923338,97.88723383101852,1,1,6,1,0.25,0.25,0.005204953703703704,0.02498377777777778,1,1,1.0,snapshot_20150919T025947Z,1
923418,32.70582854166667,1,1,5,1,1.0,0.5,0.08880517361111111,0.5328310416666666,3,1,1.0,snapshot_20150919T025947Z,1
923475,29.50650434027778,1,1,7,3,0.2,0.2,2.032825451388889,8.131301805555555,5,1,1.0,snapshot_20150919T025947Z,1
923908,120.10511303240742,2,2,25,4,0.09523809523809523,0.09523809523809523,3.4674820601851852,3.4674820601851852,8,1,1.0,snapshot_20150919T025947Z,1
924020,88.38607572916666,1,1,5,2,0.3333333333333333,0.3333333333333333,4.765068738425926,28.59041243055556,2,1,1.0,snapshot_20150919T025947Z,1
924176,58.0478050925926,1,1,5,3,0.3333333333333333,0.3333333333333333,6.565976944444445,39.39586166666667,3,1,1.0,snapshot_20150919T025947Z,1
924468,124.13641366898149,1,1,4,1,0.5,0.5,0.0027878125,0.0223025,1,1,1.0,snapshot_20150919T025947Z,1
924484,123.83697386574073,1,1,23,3,0.047619047619047616,0.047619047619047616,2.6399942245370367,2.8799936994949493,4,2,0.5714285714285714,snapshot_20150919T025947Z,1
924526,118.41647400462963,1,1,3,1,1.0,1.0,0.005079444444444445,0.06095333333333333,1,1,1.0,snapshot_20150919T025947Z,1
924551,60.208840254629635,1,1,5,2,0.3333333333333333,0.3333333333333333,0.9966561689814815,5.97993701388889,3,1,1.0,snapshot_20150919T025947Z,1
924707,8.953122210648148,1,1,4,1,0.5,0.5,0.014716620370370371,0.11773296296296297,1,1,1.0,snapshot_20150919T025947Z,1
924711,76.99160358796296,1,1,3,1,1.0,1.0,0.0035634490740740743,0.04276138888888889,1,1,1.0,snapshot_20150919T025947Z,1
924724,117.98759361111111,1,1,8,3,0.16666666666666666,0.16666666666666666,36.05746181712963,123.62558337301587,3,2,0.875,snapshot_20150919T025947Z,1
924839,19.041008391203704,1,1,2,1,0.0,0.0,0.0027253703703703706,0.06540888888888889,1,1,1.0,snapshot_20150919T025947Z,1
924939,80.16305274305556,1,1,4,1,0.5,0.5,0.28541789351851854,2.2833431481481483,2,1,1.0,snapshot_20150919T025947Z,1
925004,121.01687517361111,3,3,32,8,0.16,0.12,101.14962973379629,78.30939076164876,11,3,0.896551724137931,snapshot_20150919T025947Z,1
