visitorid,purchase_recency_days,purchase_occasion_count,purchase_event_count,snapshot_id
742661,94.42335497685185,1,1,snapshot_20150919T025947Z
742698,54.29842157407407,1,2,snapshot_20150919T025947Z
742824,116.27736048611112,1,1,snapshot_20150919T025947Z
742889,5.120738865740741,1,1,snapshot_20150919T025947Z
742963,27.112639328703704,1,2,snapshot_20150919T025947Z
743101,41.1126325,1,1,snapshot_20150919T025947Z
743198,9.272323449074074,1,1,snapshot_20150919T025947Z
743285,34.21089243055556,1,1,snapshot_20150919T025947Z
743308,39.94537283564815,1,1,snapshot_20150919T025947Z
743319,89.47021525462964,2,2,snapshot_20150919T025947Z
743466,98.14991285879631,1,1,snapshot_20150919T025947Z
743497,18.240219108796296,1,1,snapshot_20150919T025947Z
743537,122.21727064814816,1,1,snapshot_20150919T025947Z
743674,68.91134907407407,1,1,snapshot_20150919T025947Z
743832,75.10085998842592,1,1,snapshot_20150919T025947Z
743835,107.57186506944446,1,1,snapshot_20150919T025947Z
744118,44.98138530092592,1,2,snapshot_20150919T025947Z
744123,40.302491805555555,1,1,snapshot_20150919T025947Z
744188,123.93224591435185,1,1,snapshot_20150919T025947Z
744243,84.02162936342593,1,2,snapshot_20150919T025947Z
744315,68.21650988425925,1,1,snapshot_20150919T025947Z
744454,47.813530856481485,1,1,snapshot_20150919T025947Z
744474,57.37910907407408,1,1,snapshot_20150919T025947Z
744547,123.98740074074075,1,1,snapshot_20150919T025947Z
744651,123.55867924768519,1,1,snapshot_20150919T025947Z
744717,71.38577494212963,1,1,snapshot_20150919T025947Z
744769,6.279342106481482,1,1,snapshot_20150919T025947Z
745007,44.04237072916666,1,1,snapshot_20150919T025947Z
745037,71.16225163194444,1,1,snapshot_20150919T025947Z
745358,116.16711670138888,1,2,snapshot_20150919T025947Z
745504,38.88511954861111,1,1,snapshot_20150919T025947Z
745620,64.96281505787037,1,1,snapshot_20150919T025947Z
745633,67.41335190972222,2,2,snapshot_20150919T025947Z
745702,94.3085475462963,1,1,snapshot_20150919T025947Z
745802,83.40484644675927,1,1,snapshot_20150919T025947Z
745877,127.36922888888888,1,1,snapshot_20150919T025947Z
746204,127.06357297453704,1,1,snapshot_20150919T025947Z
746296,135.93826322916667,1,1,snapshot_20150919T025947Z
746343,26.18478454861111,1,1,snapshot_20150919T025947Z
746554,111.88661643518519,4,5,snapshot_20150919T025947Z
746666,63.433964780092595,1,1,snapshot_20150919T025947Z
746698,22.354062546296294,1,1,snapshot_20150919T025947Z
746706,7.324826840277778,1,1,snapshot_20150919T025947Z
746841,47.286024965277775,1,1,snapshot_20150919T025947Z
746939,105.27679924768519,1,3,snapshot_20150919T025947Z
747091,107.14504329861111,1,2,snapshot_20150919T025947Z
747097,63.305032106481484,1,1,snapshot_20150919T025947Z
747123,31.266739189814814,1,1,snapshot_20150919T025947Z
747165,37.00576167824074,1,1,snapshot_20150919T025947Z
747251,60.00577577546296,1,1,snapshot_20150919T025947Z
747310,107.76741246527779,1,1,snapshot_20150919T025947Z
747537,100.79464349537038,1,1,snapshot_20150919T025947Z
747630,4.970745011574074,1,2,snapshot_20150919T025947Z
747695,25.057756203703704,1,1,snapshot_20150919T025947Z
747952,8.186659814814815,1,1,snapshot_20150919T025947Z
748001,81.30904435185185,1,1,snapshot_20150919T025947Z
748035,59.10229100694444,1,1,snapshot_20150919T025947Z
748040,98.12264952546296,20,26,snapshot_20150919T025947Z
748102,57.1697084837963,1,1,snapshot_20150919T025947Z
748120,108.98225500000001,1,1,snapshot_20150919T025947Z
748342,100.30687979166667,1,3,snapshot_20150919T025947Z
748427,118.57420657407408,1,1,snapshot_20150919T025947Z
748562,1.3766307175925927,10,11,snapshot_20150919T025947Z
748586,97.8667739699074,1,1,snapshot_20150919T025947Z
748697,2.332458969907407,2,3,snapshot_20150919T025947Z
748726,59.347615138888884,1,1,snapshot_20150919T025947Z
748917,66.36404361111111,1,1,snapshot_20150919T025947Z
748969,65.78409394675926,1,1,snapshot_20150919T025947Z
748994,118.7763504050926,1,1,snapshot_20150919T025947Z
749196,30.10795127314815,1,1,snapshot_20150919T025947Z
749201,107.36687502314815,2,4,snapshot_20150919T025947Z
749244,119.35644406250002,1,1,snapshot_20150919T025947Z
749407,47.25702034722222,1,1,snapshot_20150919T025947Z
749501,11.357091168981482,1,1,snapshot_20150919T025947Z
749945,59.29551958333333,1,1,snapshot_20150919T025947Z
750008,129.96565686342592,1,1,snapshot_20150919T025947Z
750151,51.423121377314814,1,1,snapshot_20150919T025947Z
750601,112.4194740625,34,39,snapshot_20150919T025947Z
750603,48.078134328703705,1,1,snapshot_20150919T025947Z
750724,135.1128765625,1,1,snapshot_20150919T025947Z
750808,44.14187943287037,1,1,snapshot_20150919T025947Z
750986,49.80328023148147,1,2,snapshot_20150919T025947Z
751033,87.30470681712963,1,2,snapshot_20150919T025947Z
751054,88.42304748842594,1,1,snapshot_20150919T025947Z
751149,23.428123125,1,1,snapshot_20150919T025947Z
751200,134.30878358796298,1,1,snapshot_20150919T025947Z
751256,1.0833184722222222,1,1,snapshot_20150919T025947Z
751291,11.169464317129629,1,2,snapshot_20150919T025947Z
751321,99.42358825231481,1,1,snapshot_20150919T025947Z
751418,37.88883282407407,1,1,snapshot_20150919T025947Z
751754,9.93982375,1,1,snapshot_20150919T025947Z
751832,46.92706182870371,1,1,snapshot_20150919T025947Z
752309,84.15960962962963,1,1,snapshot_20150919T025947Z
752555,31.271840347222223,1,1,snapshot_20150919T025947Z
753155,51.29961387731482,1,1,snapshot_20150919T025947Z
753277,137.2636064699074,1,1,snapshot_20150919T025947Z
753425,121.29112069444444,1,1,snapshot_20150919T025947Z
753438,43.37789351851852,1,1,snapshot_20150919T025947Z
753494,34.35749263888889,1,1,snapshot_20150919T025947Z
753768,29.955514629629633,1,1,snapshot_20150919T025947Z
753827,134.98729493055555,2,2,snapshot_20150919T025947Z
753987,74.13510171296296,1,2,snapshot_20150919T025947Z
754039,19.31058696759259,1,6,snapshot_20150919T025947Z
754046,84.85249836805556,1,1,snapshot_20150919T025947Z
754049,4.325648425925926,1,1,snapshot_20150919T025947Z
754077,32.22802815972222,1,2,snapshot_20150919T025947Z
754142,108.93538296296296,1,1,snapshot_20150919T025947Z
754188,130.36476959490741,1,1,snapshot_20150919T025947Z
754218,126.84756873842592,1,10,snapshot_20150919T025947Z
754341,70.06601712962963,1,1,snapshot_20150919T025947Z
754358,131.22569950231482,2,3,snapshot_20150919T025947Z
754472,9.008400300925926,1,1,snapshot_20150919T025947Z
754523,73.17782223379629,1,1,snapshot_20150919T025947Z
754579,92.37041759259259,1,1,snapshot_20150919T025947Z
754661,134.49943671296296,1,2,snapshot_20150919T025947Z
754666,43.426545868055555,1,1,snapshot_20150919T025947Z
754781,28.961761446759258,1,1,snapshot_20150919T025947Z
754989,85.23759358796296,1,1,snapshot_20150919T025947Z
755110,11.211669537037038,2,2,snapshot_20150919T025947Z
755125,27.51720216435185,1,1,snapshot_20150919T025947Z
755363,3.1001825462962964,1,1,snapshot_20150919T025947Z
755413,86.038465,1,1,snapshot_20150919T025947Z
755534,133.20590957175926,1,1,snapshot_20150919T025947Z
755605,2.9892810879629628,1,1,snapshot_20150919T025947Z
755636,38.259217210648146,1,1,snapshot_20150919T025947Z
755797,67.22834887731482,1,1,snapshot_20150919T025947Z
755815,1.3508224074074073,1,3,snapshot_20150919T025947Z
755979,63.31213979166666,1,1,snapshot_20150919T025947Z
756442,88.24025623842593,2,2,snapshot_20150919T025947Z
756459,136.78774903935187,1,1,snapshot_20150919T025947Z
756473,89.29619212962963,1,1,snapshot_20150919T025947Z
756562,61.226815162037035,1,2,snapshot_20150919T025947Z
756574,10.06987335648148,1,1,snapshot_20150919T025947Z
756583,86.22581194444444,1,1,snapshot_20150919T025947Z
756632,114.51023296296297,1,2,snapshot_20150919T025947Z
756716,113.46039620370371,2,2,snapshot_20150919T025947Z
756735,103.14272962962963,1,1,snapshot_20150919T025947Z
756779,101.37026023148147,1,1,snapshot_20150919T025947Z
756858,30.17910079861111,1,2,snapshot_20150919T025947Z
756996,60.949575520833335,1,1,snapshot_20150919T025947Z
757132,25.566393252314814,1,1,snapshot_20150919T025947Z
757199,101.22997534722221,1,1,snapshot_20150919T025947Z
757344,55.85222652777778,1,1,snapshot_20150919T025947Z
757355,56.45362997685185,82,101,snapshot_20150919T025947Z
757591,54.89227488425926,2,2,snapshot_20150919T025947Z
757892,22.24903395833333,1,1,snapshot_20150919T025947Z
757934,21.466697905092595,1,1,snapshot_20150919T025947Z
757989,68.76279667824075,2,2,snapshot_20150919T025947Z
758150,7.154495925925926,1,1,snapshot_20150919T025947Z
758223,94.36261796296296,1,1,snapshot_20150919T025947Z
758315,59.4277871875,1,1,snapshot_20150919T025947Z
758346,122.91578934027777,1,2,snapshot_20150919T025947Z
758359,60.925210578703705,1,2,snapshot_20150919T025947Z
758719,74.91343408564815,1,1,snapshot_20150919T025947Z
758725,81.23697971064816,1,1,snapshot_20150919T025947Z
758797,20.470661284722222,1,1,snapshot_20150919T025947Z
758827,69.42200306712964,1,2,snapshot_20150919T025947Z
759183,65.15233055555557,1,1,snapshot_20150919T025947Z
759288,107.60273002314814,1,3,snapshot_20150919T025947Z
759353,129.1534760763889,1,2,snapshot_20150919T025947Z
759356,136.9493230787037,1,1,snapshot_20150919T025947Z
759678,102.33433921296296,1,1,snapshot_20150919T025947Z
759893,121.16407746527777,1,2,snapshot_20150919T025947Z
760024,7.260043472222223,1,1,snapshot_20150919T025947Z
760119,9.954904074074074,4,4,snapshot_20150919T025947Z
760187,135.0341823726852,1,1,snapshot_20150919T025947Z
760257,46.35110819444444,1,2,snapshot_20150919T025947Z
760266,68.0415353587963,1,1,snapshot_20150919T025947Z
760430,13.279415625,2,4,snapshot_20150919T025947Z
760537,21.357683541666667,1,1,snapshot_20150919T025947Z
760652,108.29146946759259,1,1,snapshot_20150919T025947Z
760673,48.01087871527778,1,2,snapshot_20150919T025947Z
760728,124.97862849537037,1,1,snapshot_20150919T025947Z
760986,92.38078773148148,1,1,snapshot_20150919T025947Z
761181,82.14171984953704,1,3,snapshot_20150919T025947Z
761332,129.25128828703703,1,1,snapshot_20150919T025947Z
761381,130.8812824074074,1,2,snapshot_20150919T025947Z
761482,127.37109519675926,2,59,snapshot_20150919T025947Z
761583,121.23987868055555,1,1,snapshot_20150919T025947Z
761655,129.26725280092595,1,1,snapshot_20150919T025947Z
761680,130.5005257175926,1,1,snapshot_20150919T025947Z
761783,16.237780231481484,5,6,snapshot_20150919T025947Z
761862,50.069079907407406,2,2,snapshot_20150919T025947Z
762073,113.30163561342593,1,1,snapshot_20150919T025947Z
762163,89.37420240740741,1,1,snapshot_20150919T025947Z
762170,70.61232078703704,1,1,snapshot_20150919T025947Z
762687,133.08941194444444,1,1,snapshot_20150919T025947Z
762703,11.862106655092592,1,1,snapshot_20150919T025947Z
763153,85.90501336805556,1,1,snapshot_20150919T025947Z
763195,107.16082093749999,1,1,snapshot_20150919T025947Z
763234,71.1844758912037,1,1,snapshot_20150919T025947Z
763257,113.9704903935185,1,14,snapshot_20150919T025947Z
763580,106.31287856481482,1,1,snapshot_20150919T025947Z
763582,57.936111458333336,1,1,snapshot_20150919T025947Z
763594,13.053953391203704,1,1,snapshot_20150919T025947Z
763653,119.12495640046295,1,1,snapshot_20150919T025947Z
763741,122.04022034722223,1,1,snapshot_20150919T025947Z
763880,72.49437501157408,1,1,snapshot_20150919T025947Z
763954,71.42832996527777,1,1,snapshot_20150919T025947Z
764068,135.23724657407408,1,1,snapshot_20150919T025947Z
764150,24.527178518518518,1,1,snapshot_20150919T025947Z
764490,23.639335162037035,1,1,snapshot_20150919T025947Z
764672,51.35933726851852,1,1,snapshot_20150919T025947Z
764755,28.40332863425926,1,1,snapshot_20150919T025947Z
764790,65.42100106481482,3,13,snapshot_20150919T025947Z
764802,128.08775318287036,1,1,snapshot_20150919T025947Z
764821,94.51678836805556,1,1,snapshot_20150919T025947Z
765630,86.01341131944444,33,51,snapshot_20150919T025947Z
765671,38.44276752314815,1,1,snapshot_20150919T025947Z
765884,71.21989841435186,1,1,snapshot_20150919T025947Z
765900,32.186009004629625,1,6,snapshot_20150919T025947Z
766104,58.87001726851852,1,1,snapshot_20150919T025947Z
766217,135.4210708564815,1,1,snapshot_20150919T025947Z
766227,53.16488318287037,1,2,snapshot_20150919T025947Z
766244,57.89076952546296,1,1,snapshot_20150919T025947Z
766389,104.30419311342592,1,1,snapshot_20150919T025947Z
766423,129.97612362268518,1,1,snapshot_20150919T025947Z
766486,87.18795722222222,2,2,snapshot_20150919T025947Z
766489,135.53078180555556,1,1,snapshot_20150919T025947Z
766502,102.8154142824074,1,1,snapshot_20150919T025947Z
766526,96.48349934027779,1,1,snapshot_20150919T025947Z
766527,24.868994166666667,1,1,snapshot_20150919T025947Z
766603,55.80100270833333,1,3,snapshot_20150919T025947Z
766850,98.10604633101853,1,1,snapshot_20150919T025947Z
767044,65.90215680555556,2,2,snapshot_20150919T025947Z
767157,9.249356655092592,1,1,snapshot_20150919T025947Z
767178,44.24348766203703,1,1,snapshot_20150919T025947Z
767419,100.21823958333334,1,1,snapshot_20150919T025947Z
767448,79.0596901388889,3,3,snapshot_20150919T025947Z
767480,129.37281864583332,1,1,snapshot_20150919T025947Z
767636,110.38160293981483,1,1,snapshot_20150919T025947Z
767702,116.26429900462963,1,1,snapshot_20150919T025947Z
767789,75.08697685185184,1,1,snapshot_20150919T025947Z
767849,14.592535520833332,1,1,snapshot_20150919T025947Z
768067,69.28648258101852,1,1,snapshot_20150919T025947Z
768137,125.14803040509258,1,1,snapshot_20150919T025947Z
768341,101.50757371527779,1,1,snapshot_20150919T025947Z
768775,126.94987520833334,1,1,snapshot_20150919T025947Z
768875,45.186719537037035,1,1,snapshot_20150919T025947Z
768923,58.426370138888885,1,1,snapshot_20150919T025947Z
768931,116.02041299768518,1,1,snapshot_20150919T025947Z
768946,15.307028321759258,4,7,snapshot_20150919T025947Z
769006,91.85555141203703,1,1,snapshot_20150919T025947Z
769016,87.2239316550926,1,1,snapshot_20150919T025947Z
769032,83.12422962962964,1,1,snapshot_20150919T025947Z
769140,110.41981828703705,1,1,snapshot_20150919T025947Z
769241,111.3231354513889,1,1,snapshot_20150919T025947Z
769337,91.06972034722223,1,1,snapshot_20150919T025947Z
769676,100.2107303587963,1,3,snapshot_20150919T025947Z
769790,88.34808234953704,1,1,snapshot_20150919T025947Z
769836,7.063890185185185,1,1,snapshot_20150919T025947Z
769838,122.27915761574074,2,2,snapshot_20150919T025947Z
769903,73.42389740740741,1,1,snapshot_20150919T025947Z
769985,81.44123722222221,1,1,snapshot_20150919T025947Z
770015,82.14515270833334,1,1,snapshot_20150919T025947Z
770097,52.229581770833335,1,1,snapshot_20150919T025947Z
770124,123.98841042824074,1,1,snapshot_20150919T025947Z
770170,5.341714456018519,1,1,snapshot_20150919T025947Z
770188,87.98575724537037,1,1,snapshot_20150919T025947Z
770189,78.05736619212963,1,1,snapshot_20150919T025947Z
770282,106.9385090625,1,1,snapshot_20150919T025947Z
770292,118.95698542824073,2,2,snapshot_20150919T025947Z
770538,127.14950241898147,2,2,snapshot_20150919T025947Z
770651,37.597947858796296,1,2,snapshot_20150919T025947Z
770690,108.93039143518519,1,1,snapshot_20150919T025947Z
770741,31.28921423611111,1,2,snapshot_20150919T025947Z
770829,24.151707175925925,1,1,snapshot_20150919T025947Z
770887,25.18196366898148,1,1,snapshot_20150919T025947Z
770983,77.88785527777779,1,2,snapshot_20150919T025947Z
771058,54.17241991898148,2,2,snapshot_20150919T025947Z
771313,9.346558888888888,1,1,snapshot_20150919T025947Z
771466,126.87031894675926,1,1,snapshot_20150919T025947Z
771571,83.84200158564815,1,2,snapshot_20150919T025947Z
771611,72.26693586805555,1,1,snapshot_20150919T025947Z
771659,74.3644355787037,1,1,snapshot_20150919T025947Z
771722,43.86255741898148,1,1,snapshot_20150919T025947Z
771810,104.37218752314816,1,1,snapshot_20150919T025947Z
771838,60.410775208333334,1,1,snapshot_20150919T025947Z
771903,16.30540440972222,1,1,snapshot_20150919T025947Z
771946,108.37820886574073,1,2,snapshot_20150919T025947Z
772015,21.205191909722224,1,1,snapshot_20150919T025947Z
772037,66.1702478935185,1,1,snapshot_20150919T025947Z
772213,102.2656197337963,1,1,snapshot_20150919T025947Z
772262,35.3166759837963,2,4,snapshot_20150919T025947Z
772273,14.420595983796296,1,1,snapshot_20150919T025947Z
772285,123.01662776620371,1,1,snapshot_20150919T025947Z
772453,76.11005894675927,1,1,snapshot_20150919T025947Z
772687,28.272319293981482,1,2,snapshot_20150919T025947Z
773110,126.37484645833332,1,1,snapshot_20150919T025947Z
773156,118.97787549768519,1,1,snapshot_20150919T025947Z
773217,92.4508589699074,1,1,snapshot_20150919T025947Z
773901,119.5257864699074,1,2,snapshot_20150919T025947Z
773947,39.2306868287037,1,1,snapshot_20150919T025947Z
773985,65.97122715277777,1,1,snapshot_20150919T025947Z
774018,105.94937630787037,1,2,snapshot_20150919T025947Z
774274,71.50276206018519,1,1,snapshot_20150919T025947Z
774305,8.2024434375,1,1,snapshot_20150919T025947Z
774424,38.95301383101852,1,1,snapshot_20150919T025947Z
774758,81.37428510416666,1,1,snapshot_20150919T025947Z
774788,79.26877332175926,1,1,snapshot_20150919T025947Z
774920,127.4600257523148,2,2,snapshot_20150919T025947Z
775150,18.089496273148146,1,1,snapshot_20150919T025947Z
775282,106.98074313657408,1,1,snapshot_20150919T025947Z
775289,134.0518533564815,1,1,snapshot_20150919T025947Z
775616,52.61654310185185,1,2,snapshot_20150919T025947Z
775821,44.22247445601852,1,1,snapshot_20150919T025947Z
775942,37.15288525462963,1,1,snapshot_20150919T025947Z
776052,24.344766400462962,1,1,snapshot_20150919T025947Z
776325,89.22016962962964,1,1,snapshot_20150919T025947Z
776534,79.52587307870371,1,1,snapshot_20150919T025947Z
776665,59.356526562499994,1,1,snapshot_20150919T025947Z
776927,84.44378663194445,1,1,snapshot_20150919T025947Z
776945,10.465360081018519,1,1,snapshot_20150919T025947Z
776978,134.48268216435184,1,1,snapshot_20150919T025947Z
777134,52.50379746527778,1,1,snapshot_20150919T025947Z
777365,88.2815124537037,1,1,snapshot_20150919T025947Z
777503,67.34714342592592,1,2,snapshot_20150919T025947Z
777788,107.06487569444444,1,2,snapshot_20150919T025947Z
777821,126.29459731481482,1,1,snapshot_20150919T025947Z
777857,92.28100394675927,1,1,snapshot_20150919T025947Z
777908,122.21836435185185,1,2,snapshot_20150919T025947Z
777942,44.47523664351852,1,1,snapshot_20150919T025947Z
778098,88.99048862268519,1,1,snapshot_20150919T025947Z
778118,45.30912424768518,1,1,snapshot_20150919T025947Z
778442,58.836168946759265,1,1,snapshot_20150919T025947Z
778459,35.16556872685185,1,1,snapshot_20150919T025947Z
778509,71.25342256944444,1,1,snapshot_20150919T025947Z
778937,8.871576157407407,1,2,snapshot_20150919T025947Z
779000,15.376346157407406,1,1,snapshot_20150919T025947Z
779056,83.23413634259259,2,2,snapshot_20150919T025947Z
779386,4.471936678240741,1,1,snapshot_20150919T025947Z
779397,79.26221030092593,1,1,snapshot_20150919T025947Z
779514,67.0984918287037,1,2,snapshot_20150919T025947Z
779785,123.54092035879628,1,1,snapshot_20150919T025947Z
779794,9.395722210648147,1,1,snapshot_20150919T025947Z
780205,95.98125010416666,2,2,snapshot_20150919T025947Z
780230,56.31171392361111,1,1,snapshot_20150919T025947Z
780301,38.35595009259259,1,1,snapshot_20150919T025947Z
780392,44.416010497685185,1,2,snapshot_20150919T025947Z
780488,33.95062574074074,1,1,snapshot_20150919T025947Z
780708,65.23404186342593,1,1,snapshot_20150919T025947Z
780731,69.98126305555554,1,1,snapshot_20150919T025947Z
780733,80.43975042824074,1,1,snapshot_20150919T025947Z
780925,136.26784359953706,1,1,snapshot_20150919T025947Z
781099,122.21728187499998,1,1,snapshot_20150919T025947Z
781101,78.39734314814815,1,2,snapshot_20150919T025947Z
781156,23.113203715277777,2,2,snapshot_20150919T025947Z
781189,38.42530043981482,1,1,snapshot_20150919T025947Z
781477,34.254075462962966,1,1,snapshot_20150919T025947Z
781583,43.202537847222224,1,1,snapshot_20150919T025947Z
781592,65.46284418981482,2,2,snapshot_20150919T025947Z
781616,50.48689368055555,1,1,snapshot_20150919T025947Z
781666,57.16274796296296,1,1,snapshot_20150919T025947Z
781731,73.40124454861112,1,1,snapshot_20150919T025947Z
781759,135.11834811342592,1,1,snapshot_20150919T025947Z
781972,64.852165625,1,1,snapshot_20150919T025947Z
781974,94.18329619212963,1,1,snapshot_20150919T025947Z
781980,21.415963206018517,1,1,snapshot_20150919T025947Z
782163,60.012401724537035,1,1,snapshot_20150919T025947Z
782169,111.03180372685185,1,1,snapshot_20150919T025947Z
782178,51.21218872685185,1,1,snapshot_20150919T025947Z
782325,36.46407431712963,1,1,snapshot_20150919T025947Z
782343,86.42802259259258,1,1,snapshot_20150919T025947Z
782523,94.24959493055556,1,1,snapshot_20150919T025947Z
782961,96.43612093750001,1,3,snapshot_20150919T025947Z
783088,84.7987924537037,1,1,snapshot_20150919T025947Z
783254,80.25858809027778,1,1,snapshot_20150919T025947Z
783282,99.82303953703705,1,1,snapshot_20150919T025947Z
783364,46.3497872337963,1,1,snapshot_20150919T025947Z
783405,35.35030439814815,1,1,snapshot_20150919T025947Z
783408,62.99067675925926,1,1,snapshot_20150919T025947Z
783599,135.9474195023148,1,1,snapshot_20150919T025947Z
783700,61.33083732638889,1,1,snapshot_20150919T025947Z
783756,88.00348702546296,1,4,snapshot_20150919T025947Z
783857,23.971013657407408,1,1,snapshot_20150919T025947Z
783905,105.98797118055556,1,1,snapshot_20150919T025947Z
783998,54.04272606481481,1,1,snapshot_20150919T025947Z
784049,43.45444130787037,1,2,snapshot_20150919T025947Z
784178,125.32258277777778,1,1,snapshot_20150919T025947Z
784477,70.31258386574075,1,1,snapshot_20150919T025947Z
784543,79.3505371412037,1,1,snapshot_20150919T025947Z
784558,33.37425728009259,1,1,snapshot_20150919T025947Z
784757,102.38921429398148,1,1,snapshot_20150919T025947Z
784769,121.91512787037037,1,1,snapshot_20150919T025947Z
784783,4.792782916666667,1,1,snapshot_20150919T025947Z
785001,9.221023136574074,1,1,snapshot_20150919T025947Z
785043,31.34939778935185,1,1,snapshot_20150919T025947Z
785226,22.33524125,1,1,snapshot_20150919T025947Z
785456,125.07533489583334,2,2,snapshot_20150919T025947Z
785643,79.37559290509259,1,1,snapshot_20150919T025947Z
785737,3.3178200462962963,1,1,snapshot_20150919T025947Z
785782,16.349891886574074,1,1,snapshot_20150919T025947Z
785814,47.128228935185184,1,1,snapshot_20150919T025947Z
786017,53.3611108912037,1,3,snapshot_20150919T025947Z
786045,127.04874953703705,2,2,snapshot_20150919T025947Z
786265,128.99962414351853,1,1,snapshot_20150919T025947Z
786374,95.44427855324075,1,1,snapshot_20150919T025947Z
786406,85.33824619212963,1,1,snapshot_20150919T025947Z
786486,116.39609740740741,1,1,snapshot_20150919T025947Z
786728,75.82972008101852,1,1,snapshot_20150919T025947Z
786834,121.22083144675925,1,1,snapshot_20150919T025947Z
787217,136.0537071875,1,2,snapshot_20150919T025947Z
787290,93.22256744212963,1,1,snapshot_20150919T025947Z
787425,33.3934777662037,1,1,snapshot_20150919T025947Z
787440,22.048940162037038,1,1,snapshot_20150919T025947Z
787802,96.3208550925926,1,5,snapshot_20150919T025947Z
787878,15.181978935185185,1,1,snapshot_20150919T025947Z
787997,68.93556576388889,1,1,snapshot_20150919T025947Z
788113,123.3950216087963,1,3,snapshot_20150919T025947Z
788475,64.2588683912037,1,1,snapshot_20150919T025947Z
788871,50.166193298611105,1,2,snapshot_20150919T025947Z
788900,16.264457280092593,1,5,snapshot_20150919T025947Z
788972,5.1354872337962965,1,1,snapshot_20150919T025947Z
789256,25.10695278935185,1,1,snapshot_20150919T025947Z
789277,8.032134270833334,1,2,snapshot_20150919T025947Z
789620,118.23659638888888,1,4,snapshot_20150919T025947Z
789675,123.90815099537036,1,1,snapshot_20150919T025947Z
789699,64.3004275,1,1,snapshot_20150919T025947Z
789749,41.29417613425926,1,1,snapshot_20150919T025947Z
789793,111.15534612268517,1,3,snapshot_20150919T025947Z
789844,107.52884633101853,1,1,snapshot_20150919T025947Z
789937,133.17127680555555,1,1,snapshot_20150919T025947Z
789945,80.06313533564816,1,1,snapshot_20150919T025947Z
790272,31.15380940972222,1,1,snapshot_20150919T025947Z
790379,122.03219885416668,1,1,snapshot_20150919T025947Z
790828,124.44274107638888,1,1,snapshot_20150919T025947Z
791048,87.18139744212964,1,1,snapshot_20150919T025947Z
791108,51.58990881944445,1,1,snapshot_20150919T025947Z
791118,85.09281299768519,1,1,snapshot_20150919T025947Z
791204,129.38022512731482,1,1,snapshot_20150919T025947Z
791361,100.05349148148149,1,1,snapshot_20150919T025947Z
791547,104.10213556712964,1,1,snapshot_20150919T025947Z
791551,43.84749957175926,1,1,snapshot_20150919T025947Z
791616,62.979694537037034,1,1,snapshot_20150919T025947Z
791750,66.4603084375,1,2,snapshot_20150919T025947Z
791783,95.11298663194444,1,1,snapshot_20150919T025947Z
791854,35.00003572916666,1,1,snapshot_20150919T025947Z
791895,33.11167155092593,1,1,snapshot_20150919T025947Z
792208,43.4228353587963,1,1,snapshot_20150919T025947Z
792383,135.15623797453702,1,1,snapshot_20150919T025947Z
792479,45.18316943287037,1,1,snapshot_20150919T025947Z
792567,127.18522603009258,1,1,snapshot_20150919T025947Z
792616,53.1306865625,1,1,snapshot_20150919T025947Z
792642,91.39903631944445,1,1,snapshot_20150919T025947Z
792658,66.18651167824075,1,2,snapshot_20150919T025947Z
792663,123.39212618055555,1,1,snapshot_20150919T025947Z
792741,100.11007118055556,3,3,snapshot_20150919T025947Z
792995,70.96871193287038,1,1,snapshot_20150919T025947Z
793007,57.261401597222225,2,2,snapshot_20150919T025947Z
793038,47.49185287037037,2,3,snapshot_20150919T025947Z
793091,42.27460217592593,3,3,snapshot_20150919T025947Z
793134,33.096845972222226,1,1,snapshot_20150919T025947Z
793157,115.1356799537037,2,2,snapshot_20150919T025947Z
793374,88.34523915509259,2,2,snapshot_20150919T025947Z
793424,34.820591875,1,1,snapshot_20150919T025947Z
793602,135.24341940972224,1,1,snapshot_20150919T025947Z
793661,18.965564699074076,1,2,snapshot_20150919T025947Z
793866,16.16902486111111,1,1,snapshot_20150919T025947Z
794126,89.41258530092593,1,2,snapshot_20150919T025947Z
794152,10.927452129629629,1,1,snapshot_20150919T025947Z
794304,94.05152225694445,1,1,snapshot_20150919T025947Z
794340,72.23410577546296,1,1,snapshot_20150919T025947Z
794642,119.93324234953704,1,1,snapshot_20150919T025947Z
794751,24.43244853009259,2,2,snapshot_20150919T025947Z
794758,126.10585908564815,2,2,snapshot_20150919T025947Z
794775,8.706392210648149,1,1,snapshot_20150919T025947Z
795056,8.284277638888888,2,5,snapshot_20150919T025947Z
795060,108.00842107638888,1,4,snapshot_20150919T025947Z
795171,41.02236510416667,1,1,snapshot_20150919T025947Z
795257,44.90591969907407,1,1,snapshot_20150919T025947Z
795274,50.47660782407408,1,1,snapshot_20150919T025947Z
795423,44.35485317129629,1,1,snapshot_20150919T025947Z
795448,79.51377824074075,1,1,snapshot_20150919T025947Z
795731,31.04576716435185,1,2,snapshot_20150919T025947Z
795975,18.29927375,2,2,snapshot_20150919T025947Z
796000,100.12354392361111,2,2,snapshot_20150919T025947Z
796062,21.235438472222224,2,2,snapshot_20150919T025947Z
796083,52.17859954861111,1,1,snapshot_20150919T025947Z
796090,135.4170917361111,1,1,snapshot_20150919T025947Z
796253,38.57887930555555,2,2,snapshot_20150919T025947Z
796367,19.350094930555557,1,1,snapshot_20150919T025947Z
796470,47.16423490740741,1,2,snapshot_20150919T025947Z
