visitorid,representation,method,selection,candidate_id,label
100067,compact,kmeans,deployment_acceptable,kmeans_k04,1
100198,compact,kmeans,deployment_acceptable,kmeans_k04,1
100439,compact,kmeans,deployment_acceptable,kmeans_k04,3
100459,compact,kmeans,deployment_acceptable,kmeans_k04,1
100539,compact,kmeans,deployment_acceptable,kmeans_k04,1
100790,compact,kmeans,deployment_acceptable,kmeans_k04,3
100809,compact,kmeans,deployment_acceptable,kmeans_k04,0
100840,compact,kmeans,deployment_acceptable,kmeans_k04,1
100852,compact,kmeans,deployment_acceptable,kmeans_k04,1
100894,compact,kmeans,deployment_acceptable,kmeans_k04,1
100988,compact,kmeans,deployment_acceptable,kmeans_k04,1
101161,compact,kmeans,deployment_acceptable,kmeans_k04,1
101175,compact,kmeans,deployment_acceptable,kmeans_k04,2
101483,compact,kmeans,deployment_acceptable,kmeans_k04,1
101633,compact,kmeans,deployment_acceptable,kmeans_k04,3
101747,compact,kmeans,deployment_acceptable,kmeans_k04,1
101821,compact,kmeans,deployment_acceptable,kmeans_k04,3
102019,compact,kmeans,deployment_acceptable,kmeans_k04,1
102227,compact,kmeans,deployment_acceptable,kmeans_k04,3
102454,compact,kmeans,deployment_acceptable,kmeans_k04,3
102507,compact,kmeans,deployment_acceptable,kmeans_k04,0
102636,compact,kmeans,deployment_acceptable,kmeans_k04,3
102676,compact,kmeans,deployment_acceptable,kmeans_k04,1
102742,compact,kmeans,deployment_acceptable,kmeans_k04,1
102877,compact,kmeans,deployment_acceptable,kmeans_k04,1
102957,compact,kmeans,deployment_acceptable,kmeans_k04,3
103171,compact,kmeans,deployment_acceptable,kmeans_k04,3
103408,compact,kmeans,deployment_acceptable,kmeans_k04,1
103637,compact,kmeans,deployment_acceptable,kmeans_k04,0
103744,compact,kmeans,deployment_acceptable,kmeans_k04,3
103808,compact,kmeans,deployment_acceptable,kmeans_k04,1
103993,compact,kmeans,deployment_acceptable,kmeans_k04,0
104058,compact,kmeans,deployment_acceptable,kmeans_k04,0
104182,compact,kmeans,deployment_acceptable,kmeans_k04,1
104260,compact,kmeans,deployment_acceptable,kmeans_k04,3
104434,compact,kmeans,deployment_acceptable,kmeans_k04,1
104522,compact,kmeans,deployment_acceptable,kmeans_k04,1
104560,compact,kmeans,deployment_acceptable,kmeans_k04,1
104815,compact,kmeans,deployment_acceptable,kmeans_k04,1
104850,compact,kmeans,deployment_acceptable,kmeans_k04,3
104866,compact,kmeans,deployment_acceptable,kmeans_k04,1
104929,compact,kmeans,deployment_acceptable,kmeans_k04,1
104974,compact,kmeans,deployment_acceptable,kmeans_k04,1
105003,compact,kmeans,deployment_acceptable,kmeans_k04,1
105033,compact,kmeans,deployment_acceptable,kmeans_k04,1
105090,compact,kmeans,deployment_acceptable,kmeans_k04,3
105164,compact,kmeans,deployment_acceptable,kmeans_k04,1
105283,compact,kmeans,deployment_acceptable,kmeans_k04,1
105465,compact,kmeans,deployment_acceptable,kmeans_k04,3
105552,compact,kmeans,deployment_acceptable,kmeans_k04,1
105693,compact,kmeans,deployment_acceptable,kmeans_k04,3
105729,compact,kmeans,deployment_acceptable,kmeans_k04,3
105795,compact,kmeans,deployment_acceptable,kmeans_k04,1
105857,compact,kmeans,deployment_acceptable,kmeans_k04,3
106106,compact,kmeans,deployment_acceptable,kmeans_k04,1
106381,compact,kmeans,deployment_acceptable,kmeans_k04,1
106470,compact,kmeans,deployment_acceptable,kmeans_k04,1
106515,compact,kmeans,deployment_acceptable,kmeans_k04,1
106554,compact,kmeans,deployment_acceptable,kmeans_k04,1
106626,compact,kmeans,deployment_acceptable,kmeans_k04,1
106733,compact,kmeans,deployment_acceptable,kmeans_k04,1
107007,compact,kmeans,deployment_acceptable,kmeans_k04,1
107025,compact,kmeans,deployment_acceptable,kmeans_k04,1
107314,compact,kmeans,deployment_acceptable,kmeans_k04,3
107692,compact,kmeans,deployment_acceptable,kmeans_k04,3
107797,compact,kmeans,deployment_acceptable,kmeans_k04,3
107935,compact,kmeans,deployment_acceptable,kmeans_k04,1
107944,compact,kmeans,deployment_acceptable,kmeans_k04,1
107998,compact,kmeans,deployment_acceptable,kmeans_k04,1
108101,compact,kmeans,deployment_acceptable,kmeans_k04,1
108464,compact,kmeans,deployment_acceptable,kmeans_k04,1
108570,compact,kmeans,deployment_acceptable,kmeans_k04,3
108759,compact,kmeans,deployment_acceptable,kmeans_k04,1
108813,compact,kmeans,deployment_acceptable,kmeans_k04,3
108868,compact,kmeans,deployment_acceptable,kmeans_k04,1
108972,compact,kmeans,deployment_acceptable,kmeans_k04,1
108997,compact,kmeans,deployment_acceptable,kmeans_k04,3
109095,compact,kmeans,deployment_acceptable,kmeans_k04,1
109106,compact,kmeans,deployment_acceptable,kmeans_k04,1
109184,compact,kmeans,deployment_acceptable,kmeans_k04,0
109246,compact,kmeans,deployment_acceptable,kmeans_k04,1
109293,compact,kmeans,deployment_acceptable,kmeans_k04,3
109357,compact,kmeans,deployment_acceptable,kmeans_k04,0
109408,compact,kmeans,deployment_acceptable,kmeans_k04,1
109433,compact,kmeans,deployment_acceptable,kmeans_k04,1
109662,compact,kmeans,deployment_acceptable,kmeans_k04,1
109670,compact,kmeans,deployment_acceptable,kmeans_k04,1
109717,compact,kmeans,deployment_acceptable,kmeans_k04,0
109721,compact,kmeans,deployment_acceptable,kmeans_k04,1
109826,compact,kmeans,deployment_acceptable,kmeans_k04,1
109850,compact,kmeans,deployment_acceptable,kmeans_k04,1
109926,compact,kmeans,deployment_acceptable,kmeans_k04,1
109982,compact,kmeans,deployment_acceptable,kmeans_k04,1
110014,compact,kmeans,deployment_acceptable,kmeans_k04,1
110090,compact,kmeans,deployment_acceptable,kmeans_k04,3
110227,compact,kmeans,deployment_acceptable,kmeans_k04,3
110412,compact,kmeans,deployment_acceptable,kmeans_k04,1
110481,compact,kmeans,deployment_acceptable,kmeans_k04,3
110561,compact,kmeans,deployment_acceptable,kmeans_k04,3
110606,compact,kmeans,deployment_acceptable,kmeans_k04,1
110660,compact,kmeans,deployment_acceptable,kmeans_k04,3
110905,compact,kmeans,deployment_acceptable,kmeans_k04,3
111080,compact,kmeans,deployment_acceptable,kmeans_k04,1
111209,compact,kmeans,deployment_acceptable,kmeans_k04,1
111325,compact,kmeans,deployment_acceptable,kmeans_k04,1
111382,compact,kmeans,deployment_acceptable,kmeans_k04,1
111668,compact,kmeans,deployment_acceptable,kmeans_k04,1
111748,compact,kmeans,deployment_acceptable,kmeans_k04,3
112167,compact,kmeans,deployment_acceptable,kmeans_k04,1
112253,compact,kmeans,deployment_acceptable,kmeans_k04,3
112257,compact,kmeans,deployment_acceptable,kmeans_k04,1
112323,compact,kmeans,deployment_acceptable,kmeans_k04,1
112417,compact,kmeans,deployment_acceptable,kmeans_k04,1
112518,compact,kmeans,deployment_acceptable,kmeans_k04,1
112578,compact,kmeans,deployment_acceptable,kmeans_k04,1
112596,compact,kmeans,deployment_acceptable,kmeans_k04,1
112757,compact,kmeans,deployment_acceptable,kmeans_k04,0
112855,compact,kmeans,deployment_acceptable,kmeans_k04,1
113028,compact,kmeans,deployment_acceptable,kmeans_k04,1
113137,compact,kmeans,deployment_acceptable,kmeans_k04,0
113314,compact,kmeans,deployment_acceptable,kmeans_k04,1
113592,compact,kmeans,deployment_acceptable,kmeans_k04,3
113634,compact,kmeans,deployment_acceptable,kmeans_k04,1
113995,compact,kmeans,deployment_acceptable,kmeans_k04,1
114108,compact,kmeans,deployment_acceptable,kmeans_k04,3
114349,compact,kmeans,deployment_acceptable,kmeans_k04,1
114403,compact,kmeans,deployment_acceptable,kmeans_k04,1
114450,compact,kmeans,deployment_acceptable,kmeans_k04,3
114828,compact,kmeans,deployment_acceptable,kmeans_k04,3
114903,compact,kmeans,deployment_acceptable,kmeans_k04,1
114915,compact,kmeans,deployment_acceptable,kmeans_k04,1
115055,compact,kmeans,deployment_acceptable,kmeans_k04,1
115257,compact,kmeans,deployment_acceptable,kmeans_k04,0
115417,compact,kmeans,deployment_acceptable,kmeans_k04,1
115573,compact,kmeans,deployment_acceptable,kmeans_k04,3
115977,compact,kmeans,deployment_acceptable,kmeans_k04,1
116086,compact,kmeans,deployment_acceptable,kmeans_k04,0
116095,compact,kmeans,deployment_acceptable,kmeans_k04,1
116133,compact,kmeans,deployment_acceptable,kmeans_k04,1
116236,compact,kmeans,deployment_acceptable,kmeans_k04,1
116272,compact,kmeans,deployment_acceptable,kmeans_k04,1
116322,compact,kmeans,deployment_acceptable,kmeans_k04,3
116458,compact,kmeans,deployment_acceptable,kmeans_k04,1
116728,compact,kmeans,deployment_acceptable,kmeans_k04,3
116771,compact,kmeans,deployment_acceptable,kmeans_k04,3
116830,compact,kmeans,deployment_acceptable,kmeans_k04,3
116997,compact,kmeans,deployment_acceptable,kmeans_k04,1
117236,compact,kmeans,deployment_acceptable,kmeans_k04,1
117422,compact,kmeans,deployment_acceptable,kmeans_k04,0
117436,compact,kmeans,deployment_acceptable,kmeans_k04,1
117934,compact,kmeans,deployment_acceptable,kmeans_k04,0
117973,compact,kmeans,deployment_acceptable,kmeans_k04,3
118071,compact,kmeans,deployment_acceptable,kmeans_k04,1
118129,compact,kmeans,deployment_acceptable,kmeans_k04,0
118200,compact,kmeans,deployment_acceptable,kmeans_k04,1
118234,compact,kmeans,deployment_acceptable,kmeans_k04,3
118274,compact,kmeans,deployment_acceptable,kmeans_k04,3
118319,compact,kmeans,deployment_acceptable,kmeans_k04,3
118450,compact,kmeans,deployment_acceptable,kmeans_k04,3
118487,compact,kmeans,deployment_acceptable,kmeans_k04,1
118543,compact,kmeans,deployment_acceptable,kmeans_k04,1
118580,compact,kmeans,deployment_acceptable,kmeans_k04,0
118594,compact,kmeans,deployment_acceptable,kmeans_k04,1
118734,compact,kmeans,deployment_acceptable,kmeans_k04,1
118831,compact,kmeans,deployment_acceptable,kmeans_k04,1
118899,compact,kmeans,deployment_acceptable,kmeans_k04,1
118926,compact,kmeans,deployment_acceptable,kmeans_k04,1
119044,compact,kmeans,deployment_acceptable,kmeans_k04,3
119084,compact,kmeans,deployment_acceptable,kmeans_k04,1
119139,compact,kmeans,deployment_acceptable,kmeans_k04,3
119168,compact,kmeans,deployment_acceptable,kmeans_k04,1
119328,compact,kmeans,deployment_acceptable,kmeans_k04,1
119362,compact,kmeans,deployment_acceptable,kmeans_k04,1
119389,compact,kmeans,deployment_acceptable,kmeans_k04,0
119446,compact,kmeans,deployment_acceptable,kmeans_k04,3
119455,compact,kmeans,deployment_acceptable,kmeans_k04,1
119531,compact,kmeans,deployment_acceptable,kmeans_k04,3
119578,compact,kmeans,deployment_acceptable,kmeans_k04,3
119770,compact,kmeans,deployment_acceptable,kmeans_k04,1
119781,compact,kmeans,deployment_acceptable,kmeans_k04,3
119827,compact,kmeans,deployment_acceptable,kmeans_k04,0
120036,compact,kmeans,deployment_acceptable,kmeans_k04,1
120226,compact,kmeans,deployment_acceptable,kmeans_k04,0
120331,compact,kmeans,deployment_acceptable,kmeans_k04,1
120444,compact,kmeans,deployment_acceptable,kmeans_k04,0
120511,compact,kmeans,deployment_acceptable,kmeans_k04,1
120532,compact,kmeans,deployment_acceptable,kmeans_k04,1
120601,compact,kmeans,deployment_acceptable,kmeans_k04,1
120699,compact,kmeans,deployment_acceptable,kmeans_k04,3
120959,compact,kmeans,deployment_acceptable,kmeans_k04,1
121179,compact,kmeans,deployment_acceptable,kmeans_k04,1
121214,compact,kmeans,deployment_acceptable,kmeans_k04,1
121299,compact,kmeans,deployment_acceptable,kmeans_k04,0
121320,compact,kmeans,deployment_acceptable,kmeans_k04,3
121322,compact,kmeans,deployment_acceptable,kmeans_k04,1
121370,compact,kmeans,deployment_acceptable,kmeans_k04,1
121481,compact,kmeans,deployment_acceptable,kmeans_k04,3
121688,compact,kmeans,deployment_acceptable,kmeans_k04,0
121714,compact,kmeans,deployment_acceptable,kmeans_k04,1
121775,compact,kmeans,deployment_acceptable,kmeans_k04,3
121914,compact,kmeans,deployment_acceptable,kmeans_k04,0
121951,compact,kmeans,deployment_acceptable,kmeans_k04,1
122126,compact,kmeans,deployment_acceptable,kmeans_k04,1
122153,compact,kmeans,deployment_acceptable,kmeans_k04,1
122239,compact,kmeans,deployment_acceptable,kmeans_k04,1
122329,compact,kmeans,deployment_acceptable,kmeans_k04,1
122337,compact,kmeans,deployment_acceptable,kmeans_k04,1
122347,compact,kmeans,deployment_acceptable,kmeans_k04,3
122385,compact,kmeans,deployment_acceptable,kmeans_k04,3
122478,compact,kmeans,deployment_acceptable,kmeans_k04,3
122552,compact,kmeans,deployment_acceptable,kmeans_k04,3
122568,compact,kmeans,deployment_acceptable,kmeans_k04,1
122598,compact,kmeans,deployment_acceptable,kmeans_k04,1
122700,compact,kmeans,deployment_acceptable,kmeans_k04,1
122728,compact,kmeans,deployment_acceptable,kmeans_k04,1
122929,compact,kmeans,deployment_acceptable,kmeans_k04,1
123031,compact,kmeans,deployment_acceptable,kmeans_k04,1
123036,compact,kmeans,deployment_acceptable,kmeans_k04,1
123291,compact,kmeans,deployment_acceptable,kmeans_k04,1
123533,compact,kmeans,deployment_acceptable,kmeans_k04,1
123702,compact,kmeans,deployment_acceptable,kmeans_k04,1
123724,compact,kmeans,deployment_acceptable,kmeans_k04,3
124102,compact,kmeans,deployment_acceptable,kmeans_k04,1
124114,compact,kmeans,deployment_acceptable,kmeans_k04,1
124220,compact,kmeans,deployment_acceptable,kmeans_k04,3
124269,compact,kmeans,deployment_acceptable,kmeans_k04,1
124489,compact,kmeans,deployment_acceptable,kmeans_k04,3
124511,compact,kmeans,deployment_acceptable,kmeans_k04,1
124971,compact,kmeans,deployment_acceptable,kmeans_k04,3
125048,compact,kmeans,deployment_acceptable,kmeans_k04,3
125098,compact,kmeans,deployment_acceptable,kmeans_k04,3
125197,compact,kmeans,deployment_acceptable,kmeans_k04,1
125208,compact,kmeans,deployment_acceptable,kmeans_k04,1
125307,compact,kmeans,deployment_acceptable,kmeans_k04,1
125643,compact,kmeans,deployment_acceptable,kmeans_k04,1
125651,compact,kmeans,deployment_acceptable,kmeans_k04,1
125728,compact,kmeans,deployment_acceptable,kmeans_k04,0
125769,compact,kmeans,deployment_acceptable,kmeans_k04,0
125998,compact,kmeans,deployment_acceptable,kmeans_k04,1
126139,compact,kmeans,deployment_acceptable,kmeans_k04,1
126230,compact,kmeans,deployment_acceptable,kmeans_k04,3
126393,compact,kmeans,deployment_acceptable,kmeans_k04,1
126643,compact,kmeans,deployment_acceptable,kmeans_k04,3
126771,compact,kmeans,deployment_acceptable,kmeans_k04,1
126779,compact,kmeans,deployment_acceptable,kmeans_k04,0
126834,compact,kmeans,deployment_acceptable,kmeans_k04,0
127240,compact,kmeans,deployment_acceptable,kmeans_k04,0
127366,compact,kmeans,deployment_acceptable,kmeans_k04,1
127425,compact,kmeans,deployment_acceptable,kmeans_k04,1
127452,compact,kmeans,deployment_acceptable,kmeans_k04,1
127579,compact,kmeans,deployment_acceptable,kmeans_k04,3
127718,compact,kmeans,deployment_acceptable,kmeans_k04,3
127910,compact,kmeans,deployment_acceptable,kmeans_k04,1
128066,compact,kmeans,deployment_acceptable,kmeans_k04,1
128147,compact,kmeans,deployment_acceptable,kmeans_k04,1
128188,compact,kmeans,deployment_acceptable,kmeans_k04,1
128223,compact,kmeans,deployment_acceptable,kmeans_k04,1
128491,compact,kmeans,deployment_acceptable,kmeans_k04,1
128578,compact,kmeans,deployment_acceptable,kmeans_k04,1
128727,compact,kmeans,deployment_acceptable,kmeans_k04,1
129046,compact,kmeans,deployment_acceptable,kmeans_k04,1
129095,compact,kmeans,deployment_acceptable,kmeans_k04,1
129198,compact,kmeans,deployment_acceptable,kmeans_k04,1
129237,compact,kmeans,deployment_acceptable,kmeans_k04,1
129434,compact,kmeans,deployment_acceptable,kmeans_k04,1
129438,compact,kmeans,deployment_acceptable,kmeans_k04,1
129443,compact,kmeans,deployment_acceptable,kmeans_k04,1
129642,compact,kmeans,deployment_acceptable,kmeans_k04,1
129689,compact,kmeans,deployment_acceptable,kmeans_k04,1
129708,compact,kmeans,deployment_acceptable,kmeans_k04,0
129811,compact,kmeans,deployment_acceptable,kmeans_k04,3
129940,compact,kmeans,deployment_acceptable,kmeans_k04,1
130028,compact,kmeans,deployment_acceptable,kmeans_k04,1
130293,compact,kmeans,deployment_acceptable,kmeans_k04,0
130294,compact,kmeans,deployment_acceptable,kmeans_k04,1
130478,compact,kmeans,deployment_acceptable,kmeans_k04,1
130492,compact,kmeans,deployment_acceptable,kmeans_k04,0
130658,compact,kmeans,deployment_acceptable,kmeans_k04,1
130847,compact,kmeans,deployment_acceptable,kmeans_k04,3
130917,compact,kmeans,deployment_acceptable,kmeans_k04,1
130968,compact,kmeans,deployment_acceptable,kmeans_k04,1
130983,compact,kmeans,deployment_acceptable,kmeans_k04,3
131371,compact,kmeans,deployment_acceptable,kmeans_k04,0
131578,compact,kmeans,deployment_acceptable,kmeans_k04,1
131595,compact,kmeans,deployment_acceptable,kmeans_k04,1
131725,compact,kmeans,deployment_acceptable,kmeans_k04,1
131764,compact,kmeans,deployment_acceptable,kmeans_k04,3
131768,compact,kmeans,deployment_acceptable,kmeans_k04,3
131861,compact,kmeans,deployment_acceptable,kmeans_k04,1
131954,compact,kmeans,deployment_acceptable,kmeans_k04,1
132066,compact,kmeans,deployment_acceptable,kmeans_k04,1
132168,compact,kmeans,deployment_acceptable,kmeans_k04,1
132277,compact,kmeans,deployment_acceptable,kmeans_k04,0
132645,compact,kmeans,deployment_acceptable,kmeans_k04,3
132676,compact,kmeans,deployment_acceptable,kmeans_k04,0
132727,compact,kmeans,deployment_acceptable,kmeans_k04,3
132804,compact,kmeans,deployment_acceptable,kmeans_k04,1
132823,compact,kmeans,deployment_acceptable,kmeans_k04,1
132829,compact,kmeans,deployment_acceptable,kmeans_k04,1
132882,compact,kmeans,deployment_acceptable,kmeans_k04,1
133120,compact,kmeans,deployment_acceptable,kmeans_k04,1
133166,compact,kmeans,deployment_acceptable,kmeans_k04,1
133456,compact,kmeans,deployment_acceptable,kmeans_k04,3
133632,compact,kmeans,deployment_acceptable,kmeans_k04,1
133645,compact,kmeans,deployment_acceptable,kmeans_k04,1
133777,compact,kmeans,deployment_acceptable,kmeans_k04,1
133817,compact,kmeans,deployment_acceptable,kmeans_k04,3
134169,compact,kmeans,deployment_acceptable,kmeans_k04,1
134248,compact,kmeans,deployment_acceptable,kmeans_k04,3
134290,compact,kmeans,deployment_acceptable,kmeans_k04,1
134360,compact,kmeans,deployment_acceptable,kmeans_k04,1
134407,compact,kmeans,deployment_acceptable,kmeans_k04,0
134524,compact,kmeans,deployment_acceptable,kmeans_k04,1
134586,compact,kmeans,deployment_acceptable,kmeans_k04,1
134685,compact,kmeans,deployment_acceptable,kmeans_k04,1
134805,compact,kmeans,deployment_acceptable,kmeans_k04,3
134868,compact,kmeans,deployment_acceptable,kmeans_k04,1
135153,compact,kmeans,deployment_acceptable,kmeans_k04,1
135201,compact,kmeans,deployment_acceptable,kmeans_k04,1
135511,compact,kmeans,deployment_acceptable,kmeans_k04,1
135719,compact,kmeans,deployment_acceptable,kmeans_k04,0
135738,compact,kmeans,deployment_acceptable,kmeans_k04,1
135931,compact,kmeans,deployment_acceptable,kmeans_k04,1
135997,compact,kmeans,deployment_acceptable,kmeans_k04,1
136002,compact,kmeans,deployment_acceptable,kmeans_k04,3
136280,compact,kmeans,deployment_acceptable,kmeans_k04,1
136630,compact,kmeans,deployment_acceptable,kmeans_k04,1
136855,compact,kmeans,deployment_acceptable,kmeans_k04,1
136903,compact,kmeans,deployment_acceptable,kmeans_k04,1
137011,compact,kmeans,deployment_acceptable,kmeans_k04,1
137057,compact,kmeans,deployment_acceptable,kmeans_k04,3
137110,compact,kmeans,deployment_acceptable,kmeans_k04,1
137223,compact,kmeans,deployment_acceptable,kmeans_k04,1
137285,compact,kmeans,deployment_acceptable,kmeans_k04,0
137452,compact,kmeans,deployment_acceptable,kmeans_k04,3
137613,compact,kmeans,deployment_acceptable,kmeans_k04,1
137876,compact,kmeans,deployment_acceptable,kmeans_k04,3
138021,compact,kmeans,deployment_acceptable,kmeans_k04,0
138131,compact,kmeans,deployment_acceptable,kmeans_k04,2
138304,compact,kmeans,deployment_acceptable,kmeans_k04,1
138322,compact,kmeans,deployment_acceptable,kmeans_k04,1
138391,compact,kmeans,deployment_acceptable,kmeans_k04,1
138458,compact,kmeans,deployment_acceptable,kmeans_k04,1
138992,compact,kmeans,deployment_acceptable,kmeans_k04,1
139064,compact,kmeans,deployment_acceptable,kmeans_k04,1
139392,compact,kmeans,deployment_acceptable,kmeans_k04,1
139696,compact,kmeans,deployment_acceptable,kmeans_k04,0
139805,compact,kmeans,deployment_acceptable,kmeans_k04,3
139850,compact,kmeans,deployment_acceptable,kmeans_k04,0
139891,compact,kmeans,deployment_acceptable,kmeans_k04,3
140115,compact,kmeans,deployment_acceptable,kmeans_k04,1
140378,compact,kmeans,deployment_acceptable,kmeans_k04,1
140568,compact,kmeans,deployment_acceptable,kmeans_k04,1
140572,compact,kmeans,deployment_acceptable,kmeans_k04,1
140810,compact,kmeans,deployment_acceptable,kmeans_k04,3
140884,compact,kmeans,deployment_acceptable,kmeans_k04,1
141016,compact,kmeans,deployment_acceptable,kmeans_k04,1
141135,compact,kmeans,deployment_acceptable,kmeans_k04,1
141660,compact,kmeans,deployment_acceptable,kmeans_k04,3
141701,compact,kmeans,deployment_acceptable,kmeans_k04,1
141790,compact,kmeans,deployment_acceptable,kmeans_k04,3
141812,compact,kmeans,deployment_acceptable,kmeans_k04,3
141819,compact,kmeans,deployment_acceptable,kmeans_k04,3
141889,compact,kmeans,deployment_acceptable,kmeans_k04,1
141905,compact,kmeans,deployment_acceptable,kmeans_k04,3
142099,compact,kmeans,deployment_acceptable,kmeans_k04,1
142284,compact,kmeans,deployment_acceptable,kmeans_k04,3
142511,compact,kmeans,deployment_acceptable,kmeans_k04,1
142611,compact,kmeans,deployment_acceptable,kmeans_k04,1
142649,compact,kmeans,deployment_acceptable,kmeans_k04,1
142785,compact,kmeans,deployment_acceptable,kmeans_k04,0
143054,compact,kmeans,deployment_acceptable,kmeans_k04,1
143059,compact,kmeans,deployment_acceptable,kmeans_k04,0
143136,compact,kmeans,deployment_acceptable,kmeans_k04,1
143174,compact,kmeans,deployment_acceptable,kmeans_k04,3
143229,compact,kmeans,deployment_acceptable,kmeans_k04,1
143361,compact,kmeans,deployment_acceptable,kmeans_k04,1
143411,compact,kmeans,deployment_acceptable,kmeans_k04,1
143585,compact,kmeans,deployment_acceptable,kmeans_k04,1
143630,compact,kmeans,deployment_acceptable,kmeans_k04,1
143679,compact,kmeans,deployment_acceptable,kmeans_k04,1
143811,compact,kmeans,deployment_acceptable,kmeans_k04,3
144274,compact,kmeans,deployment_acceptable,kmeans_k04,0
144291,compact,kmeans,deployment_acceptable,kmeans_k04,3
144378,compact,kmeans,deployment_acceptable,kmeans_k04,1
144508,compact,kmeans,deployment_acceptable,kmeans_k04,1
144513,compact,kmeans,deployment_acceptable,kmeans_k04,3
144730,compact,kmeans,deployment_acceptable,kmeans_k04,1
144849,compact,kmeans,deployment_acceptable,kmeans_k04,0
145261,compact,kmeans,deployment_acceptable,kmeans_k04,1
145274,compact,kmeans,deployment_acceptable,kmeans_k04,0
145473,compact,kmeans,deployment_acceptable,kmeans_k04,1
145492,compact,kmeans,deployment_acceptable,kmeans_k04,1
145494,compact,kmeans,deployment_acceptable,kmeans_k04,3
145611,compact,kmeans,deployment_acceptable,kmeans_k04,1
145936,compact,kmeans,deployment_acceptable,kmeans_k04,1
146419,compact,kmeans,deployment_acceptable,kmeans_k04,1
146458,compact,kmeans,deployment_acceptable,kmeans_k04,1
146479,compact,kmeans,deployment_acceptable,kmeans_k04,1
146505,compact,kmeans,deployment_acceptable,kmeans_k04,3
146522,compact,kmeans,deployment_acceptable,kmeans_k04,1
146547,compact,kmeans,deployment_acceptable,kmeans_k04,1
146643,compact,kmeans,deployment_acceptable,kmeans_k04,0
146698,compact,kmeans,deployment_acceptable,kmeans_k04,0
146997,compact,kmeans,deployment_acceptable,kmeans_k04,1
147096,compact,kmeans,deployment_acceptable,kmeans_k04,1
147248,compact,kmeans,deployment_acceptable,kmeans_k04,1
147290,compact,kmeans,deployment_acceptable,kmeans_k04,1
147585,compact,kmeans,deployment_acceptable,kmeans_k04,1
147808,compact,kmeans,deployment_acceptable,kmeans_k04,1
147954,compact,kmeans,deployment_acceptable,kmeans_k04,1
148192,compact,kmeans,deployment_acceptable,kmeans_k04,1
148227,compact,kmeans,deployment_acceptable,kmeans_k04,1
148244,compact,kmeans,deployment_acceptable,kmeans_k04,3
148264,compact,kmeans,deployment_acceptable,kmeans_k04,1
148402,compact,kmeans,deployment_acceptable,kmeans_k04,1
148453,compact,kmeans,deployment_acceptable,kmeans_k04,1
148485,compact,kmeans,deployment_acceptable,kmeans_k04,1
148531,compact,kmeans,deployment_acceptable,kmeans_k04,1
148602,compact,kmeans,deployment_acceptable,kmeans_k04,1
148615,compact,kmeans,deployment_acceptable,kmeans_k04,1
148658,compact,kmeans,deployment_acceptable,kmeans_k04,1
148811,compact,kmeans,deployment_acceptable,kmeans_k04,1
148853,compact,kmeans,deployment_acceptable,kmeans_k04,1
148923,compact,kmeans,deployment_acceptable,kmeans_k04,3
149166,compact,kmeans,deployment_acceptable,kmeans_k04,1
149194,compact,kmeans,deployment_acceptable,kmeans_k04,1
149420,compact,kmeans,deployment_acceptable,kmeans_k04,1
149673,compact,kmeans,deployment_acceptable,kmeans_k04,1
149854,compact,kmeans,deployment_acceptable,kmeans_k04,0
149978,compact,kmeans,deployment_acceptable,kmeans_k04,0
149990,compact,kmeans,deployment_acceptable,kmeans_k04,1
150133,compact,kmeans,deployment_acceptable,kmeans_k04,1
150184,compact,kmeans,deployment_acceptable,kmeans_k04,3
150421,compact,kmeans,deployment_acceptable,kmeans_k04,1
150651,compact,kmeans,deployment_acceptable,kmeans_k04,0
150737,compact,kmeans,deployment_acceptable,kmeans_k04,1
150928,compact,kmeans,deployment_acceptable,kmeans_k04,1
150983,compact,kmeans,deployment_acceptable,kmeans_k04,1
151077,compact,kmeans,deployment_acceptable,kmeans_k04,3
151138,compact,kmeans,deployment_acceptable,kmeans_k04,1
151280,compact,kmeans,deployment_acceptable,kmeans_k04,3
151448,compact,kmeans,deployment_acceptable,kmeans_k04,1
151476,compact,kmeans,deployment_acceptable,kmeans_k04,1
151498,compact,kmeans,deployment_acceptable,kmeans_k04,1
151740,compact,kmeans,deployment_acceptable,kmeans_k04,1
151847,compact,kmeans,deployment_acceptable,kmeans_k04,1
152089,compact,kmeans,deployment_acceptable,kmeans_k04,3
152357,compact,kmeans,deployment_acceptable,kmeans_k04,1
152381,compact,kmeans,deployment_acceptable,kmeans_k04,1
152404,compact,kmeans,deployment_acceptable,kmeans_k04,1
152420,compact,kmeans,deployment_acceptable,kmeans_k04,0
152693,compact,kmeans,deployment_acceptable,kmeans_k04,0
152793,compact,kmeans,deployment_acceptable,kmeans_k04,3
152887,compact,kmeans,deployment_acceptable,kmeans_k04,1
152891,compact,kmeans,deployment_acceptable,kmeans_k04,1
152902,compact,kmeans,deployment_acceptable,kmeans_k04,3
152963,compact,kmeans,deployment_acceptable,kmeans_k04,2
153018,compact,kmeans,deployment_acceptable,kmeans_k04,3
153118,compact,kmeans,deployment_acceptable,kmeans_k04,3
153121,compact,kmeans,deployment_acceptable,kmeans_k04,3
153312,compact,kmeans,deployment_acceptable,kmeans_k04,3
153431,compact,kmeans,deployment_acceptable,kmeans_k04,1
153514,compact,kmeans,deployment_acceptable,kmeans_k04,3
153536,compact,kmeans,deployment_acceptable,kmeans_k04,1
